time_stamp,humidity,temperature,pressure
1712839800,69.6,84.8,976.298
1712831400,69.6,86.0,974.644
1712841600,69.8,84.8,976.718
1712323200,66.0,85.4,975.414
1712288400,40.8,99.8,973.92
1713620400,65.0,87.0,975.114
1710925800,38.6,101.6,972.484
1712273400,68.0,84.4,974.834
1712241000,66.8,84.6,974.928
1712257200,67.4,83.4,973.168
1712691600,69.4,82.6,974.37
1709796000,51.6,95.0,970.952
1709827800,69.0,84.2,974.14
1709923200,66.0,85.0,973.044
1713031200,70.0,83.8,975.622
1712969400,63.667,87.0,975.48
1713034200,70.4,83.0,975.18
1710520800,68.6,82.8,976.324
1710543000,63.6,82.6,975.718
1710496200,59.4,89.2,973.47
1712065800,65.6,86.0,976.5
1711445400,51.6,92.0,976.292
1711463400,59.6,87.0,979.032
1711908600,65.0,86.6,976.758
1712171400,68.0,85.0,974.294
1712157600,66.0,86.6,975.868
1709745600,66.8,85.0,973.456
1710265800,51.4,87.6,973.578
1710280800,58.4,84.8,973.33
1710249000,46.6,89.0,974.806
1714147200,66.6,87.0,975.684
1714095600,57.8,90.6,974.57
1714125000,66.8,87.0,972.58
1713320400,64.6,87.2,976.594
1711121400,64.8,84.6,976.568
1710629400,65.2,83.6,974.884
1713539400,66.2,85.2,975.754
1713494400,50.6,94.8,974.478
1710193200,65.0,84.0,974.022
1714299600,58.4,89.6,974.836
1713927000,51.2,96.2,974.928
1713946200,63.8,88.0,972.618
1713912000,67.6,84.6,973.782
1714200600,52.4,95.0,972.014
1713668400,53.4,95.2,974.8
1714382400,51.2,92.4,972.97
1714389600,58.4,87.2,974.484
1714353600,55.2,91.2,976.528
1710346800,53.4,85.4,974.392
1711779000,42.0,102.0,975.742
1711837200,68.8,83.8,978.144
1711767000,46.6,96.8,978.42
1709642400,63.6,86.6,974.56
1709548800,60.2,88.8,974.36
1709564400,63.2,86.0,976.036
1709519400,49.4,95.4,976.174
1709586000,63.6,86.0,974.508
1709557200,63.4,86.6,975.804
1711935000,69.2,86.2,977.832
1711957800,54.6,92.0,973.808
1710810600,54.4,88.2,976.604
1710838200,39.6,100.4,972.662
1710869400,64.0,82.6,975.15
1712393400,44.4,97.2,971.658
1712377200,38.4,100.8,973.59
1712436600,65.2,84.0,972.582
1710390600,45.0,95.6,973.868
1710438600,66.0,81.8,974.666
1713196800,62.6,87.0,977.458
1710755400,49.8,93.8,972.326
1711608000,45.0,97.6,974.896
1711653000,64.4,83.2,977.404
1711650000,64.8,83.6,977.782
1711665600,64.4,82.0,977.872
1711588200,53.6,90.8,978.61
1709985000,68.8,81.2,975.406
1710011400,65.4,82.0,974.606
1713276000,59.4,86.0,975.422
1713291600,60.6,86.0,974.658
1713280800,61.2,86.0,975.586
1711723200,65.2,85.6,978.462
1711714200,63.0,87.0,977.412
1711695600,41.6,100.6,974.638
1712296200,37.8,104.6,971.81
1712286600,38.8,98.4,974.388
1712310000,50.2,92.2,972.634
1712254800,68.0,84.0,973.766
1712208000,42.6,99.2,972.576
1709881800,63.2,89.6,971.282
1712524800,66.0,86.0,973.462
1711579800,63.8,84.0,977.742
1711518600,34.4,102.0,976.638
1710504600,66.667,85.0,974.925
1710523800,66.0,84.0,975.876
1711483800,65.0,81.2,978.102
1711885200,61.0,88.0,977.182
1711872000,49.0,96.6,975.096
1712169000,68.2,83.8,974.362
1712187600,67.4,85.0,975.386
1712167800,68.8,84.0,974.532
1710265200,51.0,87.2,973.75
1710250800,47.2,88.8,974.968
1713327000,52.6,92.8,974.88
1710712200,65.0,80.8,974.99
1710714600,63.8,81.0,975.096
1710638400,53.8,89.2,976.028
1711083000,44.0,100.2,973.926
1713518400,69.2,85.4,972.148
1713567000,66.6,83.8,973.802
1710174000,64.6,86.0,975.028
1710192000,65.6,84.2,973.726
1714326600,65.0,84.0,975.19
1714322400,64.0,85.0,976.03
1713960600,65.6,86.4,974.188
1713924000,57.4,93.0,974.864
1713958800,66.0,86.4,973.772
1714428000,63.4,85.0,974.494
1714383000,52.0,92.0,972.983
1711809000,65.2,87.0,978.94
1711808400,65.0,87.0,978.926
1711762800,55.2,92.2,978.788
1711834800,68.0,84.0,978.14
1709616600,46.6,101.2,971.852
1712012400,69.8,83.0,976.304
1712788200,70.4,81.8,975.088
1712787600,69.8,82.0,975.062
1710885600,64.2,81.4,975.206
1710387000,47.4,93.4,974.91
1713217800,66.6,82.4,975.992
1713202200,63.2,86.0,976.624
1710779400,61.4,84.8,975.542
1710787800,64.2,82.2,974.57
1711666200,64.75,82.0,977.918
1712868000,70.2,82.4,974.926
1713298800,61.2,85.6,973.854
1713234600,44.8,98.0,976.428
1711720200,64.0,86.0,978.338
1712329200,67.4,84.8,976.186
1713595200,47.6,98.4,971.048
1710892800,62.6,84.0,976.134
1710900000,43.0,92.2,976.088
1712250600,67.8,84.0,974.726
1712651400,69.6,84.0,972.826
1710086400,65.6,83.8,976.35
1712462400,37.4,102.4,972.406
1712487000,56.4,88.6,972.632
1712483400,52.8,90.6,971.716
1711563600,63.6,84.2,977.746
1711535400,55.0,90.0,976.98
1711519200,35.0,101.2,976.568
1713046200,70.2,82.8,975.932
1713016800,70.6,86.0,976.922
1710492000,55.4,93.8,972.394
1710512400,68.0,84.8,976.444
1712082600,67.2,83.0,974.962
1712061000,65.0,87.0,975.99
1713135000,69.4,82.8,976.856
1713080400,50.0,97.8,973.786
1713090600,63.0,88.0,975.62
1711900200,64.4,87.0,977.974
1711866000,44.6,100.4,975.462
1712179200,68.4,85.0,974.238
1712149800,64.8,87.8,975.494
1712112000,50.6,96.4,976.284
1712154600,65.6,88.0,975.888
1709725200,64.2,87.0,973.448
1710281400,60.0,84.0,973.41
1714173000,66.8,84.6,974.394
1714130400,67.0,87.0,972.796
1712905200,51.4,95.2,972.436
1712938200,70.2,83.8,976.066
1713318600,59.2,89.0,976.516
1711012800,60.4,87.2,973.576
1711055400,63.8,85.6,974.696
1710983400,55.6,91.4,976.346
1710636600,58.0,88.0,975.928
1710628800,64.2,84.2,974.986
1710189600,65.4,84.6,973.622
1710128400,52.6,92.4,975.69
1714275000,47.8,99.2,975.138
1713874800,67.6,85.0,975.052
1713832200,61.8,87.8,974.754
1713853800,55.4,93.6,971.562
1713782400,65.0,86.8,973.078
1714203000,53.2,94.2,971.98
1714234200,64.75,85.5,976.195
1714393200,58.0,87.0,975.136
1710289800,53.4,87.6,974.646
1710370200,58.2,85.4,974.266
1710337200,52.4,86.0,974.412
1714644600,54.8,89.6,974.03
1711761000,58.0,89.6,978.702
1711823400,67.8,84.2,978.026
1711792800,58.8,90.0,976.23
1711840200,69.4,83.8,978.212
1709613000,39.2,103.8,972.882
1709535000,52.2,93.8,972.956
1709528400,48.6,97.8,974.366
1711942800,54.2,94.8,976.508
1710813000,48.6,90.8,976.364
1710849600,55.6,89.0,975.38
1712414400,65.8,86.0,974.768
1710459000,66.0,82.8,974.918
1710427800,68.0,82.8,975.952
1710774000,57.4,86.0,976.03
1710727200,46.6,90.6,976.448
1710753000,39.4,99.6,971.67
1711662000,64.8,82.0,977.854
1713226800,60.8,86.4,977.022
1711729200,67.0,84.0,978.522
1711722600,65.2,85.2,978.522
1712296800,40.2,103.4,971.724
1712319600,64.6,86.2,974.906
1710978600,62.8,86.4,976.014
1712585400,67.2,87.0,975.13
1712560800,46.0,101.0,970.714
1712607600,67.4,86.2,973.396
1712548200,42.0,100.75,973.345
1712545800,46.667,96.833,973.948
1712675400,69.6,83.8,975.04
1709796600,53.6,94.6,970.996
1709908800,66.2,86.2,974.88
1709870400,45.2,100.2,972.59
1712500800,64.2,86.4,974.606
1712493000,59.4,88.0,973.812
1713030000,69.8,83.8,975.904
1712992200,68.4,88.0,972.996
1710468600,53.4,91.4,975.22
1710520200,69.0,82.8,976.228
1712058000,64.0,87.4,975.09
1713101400,68.8,85.2,978.18
1711869600,46.0,99.0,975.122
1711899600,64.2,87.0,977.934
1712143800,63.6,88.0,974.28
1709752800,66.2,85.0,972.362
1710213000,50.2,92.6,974.776
1710235200,41.0,94.8,972.194
1710226200,37.6,99.8,971.99
1714110600,50.4,99.4,971.77
1712936400,68.6,84.2,976.284
1712964000,70.0,82.0,975.388
1713421800,45.2,99.4,972.196
1713410400,53.0,93.2,975.512
1710637200,56.4,88.0,975.962
1710127200,52.6,92.8,975.962
1710174600,64.2,86.0,974.946
1713845400,45.6,98.8,973.44
1714542600,46.2,98.4,971.86
1714205400,54.0,94.0,972.22
1714258800,66.0,84.0,975.234
1710332400,50.6,87.4,973.644
1714635000,45.0,98.6,972.406
1711794600,61.0,89.2,976.532
1711759800,61.8,88.2,978.87
1711795800,62.6,88.4,976.626
1709653200,64.2,86.6,975.454
1709667000,66.0,84.0,972.986
1714614600,50.8,92.8,975.928
1709595600,61.6,87.0,975.336
1709589000,64.6,85.4,974.658
1712720400,43.4,100.0,975.21
1712785800,69.2,82.0,974.896
1712754000,65.4,85.0,976.244
1712780400,69.8,82.6,974.268
1710844200,53.2,90.0,974.088
1710861600,62.4,85.0,976.576
1710871200,64.0,82.4,975.0
1710807600,60.0,85.2,976.568
1712424000,67.0,85.4,973.76
1712416200,66.2,85.8,974.73
1710393000,43.4,97.0,972.976
1713189600,61.2,88.0,977.408
1713208200,64.6,84.0,976.054
1711660800,64.8,82.0,977.692
1713255000,44.5,98.25,973.472
1711749600,67.8,82.8,977.932
1711675800,58.75,89.5,978.813
1712283600,46.0,95.4,975.298
1712323800,66.4,85.2,975.538
1712349600,67.8,83.8,973.302
1712308200,46.2,94.2,972.208
1712573400,61.0,89.4,972.882
1712589000,67.2,87.6,974.99
1712269800,68.8,84.0,974.224
1712244000,68.0,84.2,975.462
1712223600,56.0,91.6,972.256
1712658000,69.4,85.6,974.41
1712677200,69.4,83.2,975.646
1709853000,66.2,85.0,972.898
1709828400,68.2,84.6,973.92
1709914200,65.6,85.6,974.036
1712508600,64.2,87.0,974.148
1713013200,70.2,86.0,976.324
1710532200,66.2,83.8,975.258
1712035800,46.2,99.8,973.166
1711891200,64.0,87.0,977.916
1711927200,69.0,85.4,976.772
1709745000,65.2,85.6,973.528
1709686800,60.6,89.8,974.45
1709692800,50.6,96.2,973.73
1710284400,61.2,83.6,973.726
1710252600,47.2,88.8,975.06
1713378000,65.4,83.0,974.4
1713345600,60.6,88.2,974.362
1713354000,67.4,85.0,975.786
1711042200,63.4,86.6,975.594
1711007400,57.6,88.0,973.466
1713447000,68.8,83.8,976.33
1711114200,63.0,87.0,976.44
1711108800,60.8,88.0,975.076
1711126200,64.2,84.0,976.078
1713552000,65.8,85.0,973.442
1713528600,67.0,85.4,974.516
1713517800,69.0,85.0,972.136
1713559800,66.6,84.0,972.984
1714323600,65.0,84.0,975.65
1713923400,57.4,92.2,974.952
1713860400,67.2,87.2,971.51
1713894000,67.2,85.0,973.828
1713908400,67.0,84.0,973.284
1714544400,46.0,99.6,971.444
1713777000,65.6,89.0,972.492
1714238400,66.0,84.8,975.81
1714209600,64.2,89.0,972.99
1714226400,64.2,87.0,976.19
1713677400,52.2,95.4,972.674
1714392600,58.2,87.0,975.036
1714662000,62.0,85.8,976.006
1709525400,46.8,98.4,975.142
1709584200,64.4,86.0,974.392
1709527800,45.2,100.0,974.464
1709556000,64.0,86.2,975.632
1711935600,68.0,87.4,977.824
1710880800,63.6,81.8,974.74
1712421000,67.8,85.8,974.438
1712434200,66.8,85.8,972.822
1712418600,66.8,85.2,974.596
1710414000,58.0,89.0,973.142
1713201000,63.2,86.2,976.9
1710730200,41.6,94.2,975.82
1711637400,63.4,86.0,979.032
1709976000,67.6,83.6,972.968
1710013200,65.2,82.0,974.786
1709946000,61.0,88.8,975.0
1712853600,70.0,84.0,976.65
1713286200,61.2,85.2,974.836
1713241800,39.0,103.0,974.654
1713230400,55.0,91.4,976.944
1711744800,68.4,83.4,977.504
1711695000,41.8,100.4,974.708
1711751400,68.6,82.0,977.894
1711721400,64.2,86.0,978.454
1713626400,65.6,86.2,975.34
1713619800,65.8,86.6,975.102
1713628800,64.8,86.2,975.074
1710935400,56.0,89.0,975.107
1710932400,52.75,90.25,974.48
1710916800,29.4,106.6,972.656
1712614200,67.4,85.0,974.116
1712566800,59.2,91.0,972.068
1712230200,61.4,88.4,973.958
1712218800,48.0,97.4,971.3
1712695800,66.2,83.6,974.33
1712665200,69.4,84.8,974.968
1712647800,51.8,95.8,972.266
1712624400,60.4,88.6,975.256
1709497200,65.4,85.2,975.076
1709936400,66.0,85.0,972.888
1712527800,67.0,85.0,973.908
1712455200,50.0,95.0,973.838
1711500000,60.2,86.6,979.514
1711548600,60.2,87.0,979.416
1713005400,69.2,86.0,974.47
1712966400,68.5,84.25,975.34
1713032400,70.6,83.0,975.556
1713050400,70.2,84.0,976.352
1713048000,69.6,83.0,976.04
1712038800,46.2,99.6,972.488
1711459200,59.8,87.0,978.876
1711455000,58.8,87.4,978.308
1711469400,63.0,84.0,979.248
1713058200,62.0,90.0,976.942
1713070800,47.4,99.6,975.106
1713064200,50.2,96.6,976.182
1709701800,44.8,102.2,971.722
1709740200,65.2,86.0,974.168
1714080600,66.2,83.0,973.466
1710240000,45.8,89.8,973.536
1714111200,51.2,98.6,971.736
1713349200,65.4,86.0,974.844
1711030200,63.2,86.8,976.508
1711047000,63.6,87.0,975.064
1713400200,61.4,87.4,975.994
1713472800,67.0,82.0,973.5
1713403800,57.0,90.6,976.216
1710670200,56.8,88.8,972.326
1711123200,65.0,84.6,976.56
1711097400,54.8,90.2,973.218
1710582600,58.8,90.0,974.04
1713568200,66.6,84.0,973.982
1713550800,66.8,84.6,973.612
1713556200,67.0,84.0,973.048
1713566400,67.4,83.0,973.734
1713514800,70.8,84.0,971.892
1710148800,50.8,95.6,973.056
1714321800,63.4,85.0,976.136
1714297800,58.4,89.8,974.656
1714318800,63.0,85.6,976.782
1713872400,67.4,85.0,974.446
1714569600,59.75,86.0,975.217
1714564800,61.6,87.0,973.962
1714440600,53.4,92.0,975.482
1714250400,66.0,84.0,974.724
1714215600,62.0,89.0,974.094
1714390200,58.2,87.6,974.638
1714426200,63.6,85.0,974.278
1714425000,63.6,84.8,974.036
1710320400,44.0,94.2,971.404
1710324600,49.4,89.2,972.706
1711758600,64.2,87.0,978.82
1709602200,55.8,91.8,975.666
1709620200,53.6,95.0,970.924
1712392800,42.8,97.2,971.646
1710397800,39.6,99.8,972.158
1710408000,56.6,89.0,972.55
1710734400,40.4,97.0,974.578
1711623600,64.2,85.0,977.27
1711591200,52.0,92.4,978.762
1709971800,60.0,88.8,972.044
1712818200,71.0,87.2,973.198
1713271800,56.2,87.0,975.464
1712327400,66.2,85.4,975.896
1713651000,66.0,85.0,973.908
1713582000,47.4,97.6,973.894
1713585600,44.2,100.2,973.074
1712541000,51.4,94.4,974.794
1712583600,65.8,87.8,974.968
1712221200,52.5,94.25,971.71
1712209800,45.0,98.6,972.324
1709814600,64.0,89.0,973.314
1709926200,65.4,85.0,972.994
1709895000,66.6,86.0,972.468
1709883600,68.2,85.8,971.94
1709937000,66.4,84.2,973.128
1712521200,66.2,86.0,973.246
1712084400,68.4,83.0,974.564
1711443000,52.0,92.2,975.914
1713079800,51.0,96.8,973.656
1711897200,63.2,87.0,978.098
1712119200,44.4,101.2,974.238
1712148000,65.6,87.0,975.392
1710238200,42.8,91.2,973.204
1710231600,34.6,99.6,971.954
1710204600,55.4,91.0,975.516
1712886600,59.0,91.4,975.89
1713351000,65.8,86.0,975.324
1713415200,50.2,96.4,974.076
1710701400,63.6,82.8,974.03
1713517200,69.0,85.0,972.13
1710151200,56.0,94.0,973.676
1710142800,47.4,96.2,972.932
1710200400,61.2,85.0,974.978
1713849600,47.4,100.2,972.24
1713876600,68.0,85.0,974.952
1714603200,64.0,83.0,974.946
1714242600,66.0,84.2,975.188
1714256400,66.0,84.0,975.072
1714365600,47.2,97.6,974.002
1714420200,63.6,84.0,973.72
1710347400,53.6,85.8,974.224
1714649400,57.25,87.0,975.295
1709653800,65.4,86.0,975.422
1709622000,57.6,91.6,971.084
1709609400,41.6,101.2,973.832
1709656200,64.8,84.8,974.812
1709563200,63.6,86.0,976.166
1709590200,64.25,85.25,974.65
1709542200,57.0,90.0,973.27
1712015400,68.2,85.0,976.738
1711970400,62.0,87.2,975.902
1711966200,58.8,88.4,974.826
1714629600,45.6,97.8,973.086
1712773800,70.6,82.6,975.178
1712731200,59.0,89.2,973.694
1710848400,55.0,89.2,975.048
1710809400,56.6,87.0,976.614
1712361600,65.4,85.6,975.084
1712369400,49.6,95.0,974.99
1710459600,65.6,83.8,975.092
1710412200,56.8,90.0,972.886
1713162000,46.6,97.8,975.066
1713194400,61.4,88.0,977.728
1713191400,61.4,88.0,977.638
1710785400,63.8,82.8,974.878
1710736800,36.6,98.4,974.008
1711644000,64.6,83.2,978.584
1711608600,44.4,98.0,974.858
1711649400,64.6,83.8,977.87
1709974200,63.0,86.6,972.34
1709980200,68.6,82.2,973.968
1710006600,65.0,81.6,974.452
1712826600,69.0,87.8,974.02
1712847000,70.2,83.6,976.72
1712852400,69.8,84.0,976.918
1711732200,66.6,84.8,978.288
1711708200,55.2,91.0,975.796
1712320800,65.8,85.8,974.98
1713598800,48.2,94.2,971.476
1710961800,64.8,85.0,974.424
1710910800,32.0,102.6,974.046
1710950400,63.0,86.0,976.114
1712544600,46.833,96.0,974.4
1712593200,66.8,87.6,974.562
1712260800,68.2,83.0,973.364
1710110400,64.8,83.0,975.184
1709775600,57.2,92.0,974.222
1709935200,66.0,85.0,972.762
1709859600,61.6,90.2,973.716
1712484000,54.8,89.6,972.03
1711529400,42.8,96.4,975.872
1711509000,42.2,94.2,979.158
1711570800,63.6,83.4,977.3
1713006000,69.4,86.0,974.538
1710542400,64.0,82.2,975.584
1712087400,68.6,82.2,974.166
1712086800,69.0,82.0,974.206
1711476600,63.0,83.0,978.294
1713066600,50.8,96.6,975.832
1713065400,50.2,96.4,975.958
1713067800,48.0,98.6,975.548
1711923000,68.0,85.2,976.326
1711867200,45.6,100.0,975.346
1711914000,66.4,85.0,976.564
1714078800,66.0,83.4,973.33
1714165200,66.4,84.0,973.432
1712897400,48.4,98.4,973.502
1712964600,70.0,82.4,975.338
1713423000,45.8,98.6,972.174
1713436200,61.6,88.0,973.97
1713424200,47.6,95.8,972.254
1710639000,52.8,89.6,975.976
1711083600,45.0,99.0,973.716
1710558600,44.2,94.6,976.4
1710159600,64.2,87.2,975.296
1710138000,48.0,96.6,973.494
1710149400,49.2,95.4,973.35
1713930600,44.0,100.8,973.91
1713850800,48.6,99.4,971.876
1713869400,66.4,86.0,973.892
1714581000,60.8,87.0,975.132
1714531800,49.4,96.0,974.378
1714555200,55.0,91.8,971.518
1714570800,59.0,87.0,975.238
1714453800,43.4,99.6,973.06
1714219800,64.4,88.0,975.3
1714216200,62.6,89.0,974.322
1713701400,64.4,87.0,975.546
1710359400,56.0,86.0,972.726
1711833000,67.0,85.0,978.054
1709577000,64.2,86.0,974.76
1709588400,64.2,85.8,974.686
1711940400,59.8,91.4,977.076
1712766600,69.6,83.2,975.612
1712751000,65.2,85.0,975.932
1712399400,56.2,90.8,972.996
1710454200,65.75,81.25,974.337
1713220800,65.8,82.0,976.576
1713155400,38.4,103.6,975.908
1710790800,62.8,82.0,974.57
1711633800,63.8,86.0,978.764
1710009000,64.8,81.8,974.464
1709973000,60.8,88.8,972.142
1712800200,60.6,89.6,976.14
1712811600,72.0,84.0,974.656
1713235800,44.0,97.8,976.13
1711701600,44.2,97.0,975.086
1711684800,54.0,92.5,977.477
1711704600,47.4,94.4,975.498
1711705800,50.8,93.2,975.326
1712293200,39.0,102.8,972.356
1713612000,65.4,87.0,973.308
1712592000,66.8,87.6,974.994
1712263800,68.4,83.2,973.192
1712255400,68.2,84.0,973.662
1712259600,68.0,83.0,973.402
1712679000,69.0,83.8,975.502
1712655600,70.0,85.0,974.044
1709808000,61.2,91.0,971.514
1709878800,50.0,97.6,970.372
1711527000,40.8,99.0,975.854
1711533000,48.8,92.2,976.372
1711567200,63.4,83.6,977.594
1713003000,70.0,85.8,973.904
1713037800,70.4,83.0,975.008
1712970000,62.5,88.0,975.48
1711452600,57.6,87.6,977.896
1713109800,68.0,85.0,977.956
1711906200,66.2,86.0,977.096
1711883400,60.8,88.0,976.802
1712131200,45.6,99.2,971.972
1712168400,68.8,84.0,974.328
1709751000,65.4,86.0,972.298
1709702400,46.4,101.4,971.608
1714088400,66.2,83.8,974.716
1710251400,47.2,88.6,974.86
1714101000,47.0,98.0,973.826
1714102200,45.8,99.4,973.46
1714156800,67.25,85.5,973.58
1712931000,69.0,85.0,976.532
1712919600,63.0,88.2,974.142
1710990000,43.8,98.4,975.7
1713466200,66.8,83.0,973.948
1713402000,58.2,89.6,976.14
1713441600,66.0,85.4,975.668
1710679200,60.4,85.6,974.402
1711080000,48.2,98.0,974.582
1711125000,64.2,84.0,976.368
1711089600,46.4,98.2,972.678
1710618000,64.8,84.4,974.726
1713504000,43.0,100.8,971.954
1713495600,50.4,95.0,974.306
1710181200,64.8,85.4,973.72
1710165000,63.0,87.2,975.664
1714282800,47.5,99.5,974.015
1713844800,46.6,98.8,973.622
1713910800,67.0,84.2,973.704
1714601400,64.8,83.0,974.626
1714240800,65.6,84.6,975.446
1714179600,63.2,89.0,974.844
1714207800,64.0,89.2,972.624
1714260600,66.2,85.0,975.524
1713696000,63.4,88.0,974.272
1710345600,53.6,85.4,974.462
1710328800,50.0,88.6,973.196
1714623600,45.6,98.0,974.372
1709621400,56.6,92.0,970.89
1712761200,69.0,83.4,976.374
1712733600,58.2,90.6,974.012
1712791200,69.4,83.0,975.538
1712762400,69.0,83.8,976.268
1712445600,68.6,82.4,973.154
1712413800,67.2,85.6,974.682
1710393600,43.0,97.8,972.776
1713219000,65.0,82.6,976.258
1713159000,37.6,103.4,975.432
1709950800,58.8,90.2,974.826
1709955000,55.8,91.4,974.308
1709944800,63.8,87.4,974.756
1712857200,68.6,83.8,976.064
1713262200,51.2,92.6,974.13
1713268200,56.2,88.8,975.306
1713297600,61.0,86.0,973.975
1711686000,52.5,93.667,977.092
1711727400,66.4,84.4,978.468
1711711800,61.0,88.0,976.702
1712333400,68.0,84.4,975.994
1713586200,44.2,101.0,972.988
1713594000,45.8,101.4,971.036
1713579600,52.0,95.2,974.324
1710910200,32.6,101.2,974.23
1712565000,56.4,92.8,971.264
1712584800,67.8,86.8,975.164
1712559000,42.4,104.4,970.848
1712226600,59.8,89.2,972.99
1712209200,45.0,98.75,972.43
1712677800,68.6,83.8,975.588
1710101400,65.0,83.4,974.464
1709833200,67.0,85.4,972.936
1709858400,61.8,89.6,973.596
1712518800,65.6,86.0,973.364
1711583400,62.0,86.0,978.458
1711551600,61.0,86.0,979.498
1712023200,54.2,94.2,976.07
1713088800,61.2,89.6,974.894
1711904400,65.4,86.4,977.33
1711863000,43.6,101.0,975.934
1711852200,52.2,93.4,978.562
1712158800,66.2,86.0,975.992
1709741400,64.8,86.0,974.29
1710249600,46.6,88.6,974.87
1710240600,46.2,89.8,973.598
1714101600,47.2,98.6,973.602
1714143600,67.6,86.4,975.424
1712883000,65.5,86.25,975.862
1712904000,49.6,96.6,972.622
1712941200,69.2,84.0,975.358
1713369600,65.6,84.6,975.924
1711013400,61.0,86.4,973.432
1713414600,50.2,95.8,974.232
1713477000,66.6,81.6,973.792
1713450000,68.8,84.0,976.262
1710675600,57.8,86.4,974.054
1710649800,43.4,98.6,973.126
1711088400,45.2,99.0,972.64
1710622200,64.4,84.0,974.702
1713505200,42.4,100.4,971.636
1713561000,68.0,84.0,972.95
1714314600,62.8,86.0,976.83
1713888000,67.8,85.0,975.264
1713834000,57.0,90.0,974.792
1713889200,67.2,85.0,975.006
1713913800,67.25,85.0,973.99
1713892200,67.8,85.0,974.266
1713855000,57.0,92.0,971.283
1713811200,67.8,84.4,974.096
1713821400,68.0,83.0,973.066
1714443000,50.0,94.4,975.448
1714185600,49.4,97.0,974.254
1714399200,58.6,85.0,975.594
1714366800,47.0,98.0,973.82
1714375800,46.0,98.8,972.328
1710343200,52.8,86.2,974.704
1710361800,57.8,85.2,972.662
1710300000,46.8,92.4,974.642
1709679600,66.0,85.0,974.382
1709565000,63.8,85.8,975.978
1709587200,64.8,85.8,974.652
1711975200,66.2,86.0,976.818
1711933200,67.8,87.0,977.638
1711963200,55.0,89.0,974.734
1712767800,69.2,83.8,975.3
1712786400,70.0,81.8,974.958
1710876000,63.2,83.0,974.534
1712404200,63.0,87.6,973.932
1710456000,65.6,81.4,974.634
1710768600,56.6,87.8,975.588
1710738000,36.6,98.0,973.674
1710742800,37.0,99.6,972.632
1710764400,56.25,88.0,974.7
1711596000,45.8,97.2,977.822
1709998200,62.8,82.0,975.578
1709971200,59.2,89.0,972.004
1709956800,55.4,92.0,973.886
1710016200,65.4,82.0,974.934
1712841000,69.6,84.2,976.66
1712849400,66.4,85.0,976.794
1713268800,55.4,88.6,975.386
1713292800,60.4,86.0,974.546
1711678800,52.4,94.0,978.538
1710909000,32.8,100.4,974.634
1712194200,59.4,90.2,975.492
1712698800,67.0,83.0,974.604
1709891400,66.8,85.8,971.914
1709878200,46.8,98.6,970.344
1711506000,44.8,93.8,979.744
1711514400,36.8,100.0,977.872
1711554000,61.0,85.8,979.32
1713048600,70.0,82.8,976.09
1713045600,70.4,82.8,975.888
1710462600,62.6,86.2,975.92
1710532800,66.0,83.6,975.318
1711471800,63.2,83.6,978.848
1713102000,68.6,85.0,978.234
1712184000,67.6,85.0,975.246
1709713800,65.0,87.2,971.56
1710276600,55.0,86.0,973.006
1714108800,48.8,99.2,972.282
1712953800,70.0,82.0,974.114
1712916000,60.4,90.2,973.65
1712889600,52.8,94.8,975.358
1713319200,60.0,89.0,976.646
1713426600,51.8,92.6,972.258
1713462000,67.0,83.0,975.076
1713416400,50.2,96.2,973.594
1710694800,65.2,83.8,974.794
1710682200,59.8,85.8,974.896
1710642000,47.0,93.6,975.784
1710559800,44.0,94.2,976.118
1710630000,65.0,83.4,974.924
1713547800,66.8,85.0,974.32
1710127800,52.0,92.8,975.82
1710151800,56.0,93.8,973.878
1710163200,62.8,87.8,975.594
1710177600,64.8,85.8,974.136
1710179400,65.4,85.2,973.956
1710173400,64.2,86.0,975.068
1714291200,48.6,98.0,972.808
1713835800,55.0,91.8,974.928
1714567800,62.0,86.0,974.764
1714562400,60.8,87.2,973.234
1714586400,64.0,85.0,974.152
1714600200,65.2,83.0,974.374
1713817800,67.0,84.0,973.136
1714441200,52.6,92.6,975.44
1714225200,64.8,87.0,976.046
1714229400,64.8,86.0,976.054
1710317400,39.75,98.5,971.027
1714659000,62.8,85.0,975.884
1711833600,67.4,84.8,978.064
1709632200,62.6,88.0,972.906
1709625600,57.6,91.6,971.77
1709663400,64.2,85.2,973.502
1709659200,64.0,85.0,974.802
1709524800,46.6,98.6,975.268
1709516400,53.8,93.0,976.578
1712007600,70.0,83.0,975.206
1712008800,69.8,82.6,975.236
1712785200,69.4,82.2,974.846
1712752200,65.6,84.8,976.168
1710840000,42.8,98.0,973.038
1710837000,38.2,101.4,972.528
1712390400,39.6,100.0,971.38
1712417400,66.0,86.0,974.56
1710460200,66.0,84.0,975.256
1711617000,63.4,86.0,976.432
1711620600,63.2,85.6,976.608
1709959800,61.8,88.2,973.368
1712815800,71.6,86.0,973.75
1713277200,61.2,85.8,975.66
1713267600,55.8,89.0,975.15
1713234000,46.4,97.2,976.578
1712293800,39.25,101.75,972.28
1713643800,65.2,86.0,973.82
1710922200,31.8,106.0,972.164
1712574000,62.0,89.2,973.012
1712551800,36.5,103.333,972.41
1712580600,65.2,88.0,974.618
1712211600,44.2,100.0,971.66
1712265600,69.0,83.8,973.49
1712652000,70.2,84.0,972.848
1710083400,64.6,84.0,976.952
1709486400,64.8,85.6,975.684
